Date + Time,Power [kW],Holiday,Temperature [°C],Relative Humidity [%],Windspeed [m/s],Wind Gusts [m/s],Air Pressure [mbar],Solar Radiation [W/m²],Rain [mm/h],Accumulated rain on day [mm]
2018-06-22 06:00:00,140.490532,0,19.211666666666666,74.15833333333333,0.0,0.0,1017.0833333333334,9.892,0.0,0.0
2018-06-22 07:00:00,174.9356609,0,19.305833333333336,74.10833333333333,0.0,0.0,1017.5,61.449999999999996,0.0,0.0
2018-06-22 08:00:00,234.1384682,0,19.721666666666668,72.42916666666666,0.0,0.0,1017.75,196.46666666666667,0.0,0.0
2018-06-22 09:00:00,287.467271,0,21.32166666666667,61.017500000000005,0.0,0.0,1017.0833333333334,473.3666666666666,0.0,0.0
2018-06-22 10:00:00,318.4049505,0,21.674166666666665,58.705000000000005,0.0,0.0,1017.0833333333334,582.5583333333333,0.0,0.0
2018-06-22 11:00:00,318.3597417,0,22.714166666666667,52.07,0.0,0.0,1017.3333333333334,492.3666666666666,0.0,0.0
2018-06-22 12:00:00,314.1825323,0,24.41333333333333,45.96333333333333,0.0,0.0,1017.0,838.1999999999999,0.0,0.0
2018-06-22 13:00:00,328.5227218,0,26.030833333333334,40.66416666666667,0.0,0.0,1017.0,908.7833333333333,0.0,0.0
2018-06-22 14:00:00,351.7043712,0,25.844166666666666,41.19166666666667,0.0,0.0,1016.9166666666666,647.4333333333333,0.0,0.0
2018-06-22 15:00:00,355.8715342,0,27.948333333333334,36.44916666666666,0.0,0.0,1016.0,856.3000000000001,0.0,0.0
2018-06-22 16:00:00,336.0964516,0,27.80666666666667,34.22833333333333,0.0,0.0,1015.8333333333334,676.875,0.0,0.0
2018-06-22 17:00:00,289.1986006,0,27.974166666666665,33.96666666666667,0.0,0.0,1015.0,652.7083333333334,0.0,0.0
2018-06-22 18:00:00,222.6725956,0,26.69333333333333,41.725833333333334,0.0,0.0,1015.0,370.15000000000003,0.0,0.0
2018-06-22 19:00:00,178.3658786,0,25.040833333333335,44.7225,0.0,0.0,1015.0,212.42499999999998,0.0,0.0
2018-06-22 20:00:00,146.4028384,0,24.09,44.64666666666667,0.0,0.0,1015.0,47.52333333333333,0.0,0.0
2018-06-22 21:00:00,133.9488605,0,23.52,41.92333333333333,0.0,0.0,1015.5833333333334,2.156,0.0,0.0
2018-06-22 22:00:00,130.0368342,0,23.229166666666668,38.920833333333334,0.0,0.0,1016.0,1.2130833333333333,0.0,0.0
2018-06-22 23:00:00,126.7160804,0,22.965833333333332,39.87583333333333,0.0,0.0,1016.0,1.2915833333333333,0.0,0.0
2018-06-23 00:00:00,126.5662216,0,22.401666666666667,43.42916666666667,0.0,0.0,1016.0,1.31225,0.0,0.0
2018-06-23 01:00:00,124.8122876,0,21.84,51.58416666666667,0.0,0.0,1016.0,1.1023333333333334,0.0,0.0
2018-06-23 02:00:00,121.6208812,0,21.505,51.57333333333333,0.0,0.0,1016.0,1.10475,0.0,0.0
2018-06-23 03:00:00,120.9494468,0,21.495,50.740833333333335,0.0,0.0,1015.3333333333334,0.9154166666666667,0.0,0.0
2018-06-23 04:00:00,121.0335854,0,21.551666666666666,53.159166666666664,0.0,0.0,1015.0,1.2341666666666666,0.0,0.0
2018-06-23 05:00:00,119.5525786,0,21.348333333333333,51.88583333333333,0.0,0.0,1015.0,1.0333333333333334,0.0,0.0
2018-06-23 06:00:00,124.4966632,0,20.530833333333334,59.42583333333334,0.0,0.0,1015.1666666666666,23.762833333333333,0.0,0.0
2018-06-23 07:00:00,130.9948003,0,21.430833333333336,59.03916666666667,0.0,0.0,1015.8333333333334,154.94166666666666,0.0,0.0
2018-06-23 08:00:00,140.8570163,0,21.757499999999997,55.5875,0.0,0.0,1016.0,348.575,0.0,0.0
2018-06-23 09:00:00,146.4842561,0,22.30333333333333,52.468333333333334,0.0,0.0,1016.0,546.4499999999999,0.0,0.0
2018-06-23 10:00:00,150.6679538,0,23.3725,51.945,0.0,0.0,1016.0,713.3333333333334,0.0,0.0
2018-06-23 11:00:00,151.6956168,0,25.50583333333333,42.850833333333334,0.0,0.0,1016.0,859.1666666666666,0.0,0.0
2018-06-23 12:00:00,151.4664333,0,24.501666666666665,45.57749999999999,0.0,0.0,1016.0,941.9166666666666,0.0,0.0
2018-06-23 13:00:00,142.2461404,0,23.505,46.80083333333334,0.0,0.0,1016.0,978.0833333333334,0.0,0.0
2018-06-23 14:00:00,139.1518492,0,23.75583333333333,45.44083333333333,0.0,0.0,1015.4166666666666,962.6666666666666,0.0,0.0
2018-06-23 15:00:00,141.9317718,0,24.099999999999998,44.81166666666667,0.0,0.0,1015.0,899.5,0.0,0.0
2018-06-23 16:00:00,150.9703923,0,23.985,45.86333333333334,0.0,0.0,1014.6666666666666,780.0833333333334,0.0,0.0
2018-06-23 17:00:00,141.9830503,0,23.186666666666667,48.62083333333334,0.0,0.0,1014.0,620.6583333333333,0.0,0.0
2018-06-23 18:00:00,140.7617848,0,22.735,50.094166666666666,0.0,0.0,1014.0,429.45,0.0,0.0
2018-06-23 19:00:00,137.2530796,0,22.411666666666665,52.74166666666667,0.0,0.0,1014.4166666666666,232.65833333333333,0.0,0.0
2018-06-23 20:00:00,123.4126985,0,21.014166666666664,59.833333333333336,0.0,0.0,1015.0,67.35083333333334,0.0,0.0
2018-06-23 21:00:00,122.7603104,0,19.776666666666667,63.79583333333333,0.0,0.0,1015.0,2.5580000000000003,0.0,0.0
2018-06-23 22:00:00,133.759444,0,19.609166666666667,62.214166666666664,0.0,0.0,1015.8333333333334,1.527,0.0,0.0
2018-06-23 23:00:00,139.0480364,0,19.62666666666667,62.034166666666664,0.0,0.0,1016.0,1.5500833333333333,0.0,0.0
2018-06-24 00:00:00,139.6602389,0,19.621666666666666,64.22916666666667,0.0,0.0,1015.5833333333334,2.0969166666666665,0.0,0.0
2018-06-24 01:00:00,138.6913892,0,18.79,72.14999999999999,0.0,0.0,1015.25,1.4003333333333334,0.0,0.0
2018-06-24 02:00:00,137.2813351,0,18.463333333333335,73.5,0.0,0.0,1015.0,1.5225,0.0,0.0
2018-06-24 03:00:00,132.9584529,0,18.14,74.30833333333334,0.0,0.0,1015.0,2.0048333333333335,0.0,0.0
2018-06-24 04:00:00,122.6885205,0,18.2525,72.46666666666667,0.0,0.0,1015.0,1.6840833333333334,0.0,0.0
2018-06-24 05:00:00,121.1371889,0,17.808333333333334,71.8,0.0,0.0,1015.0,1.3934166666666667,0.0,0.0
2018-06-24 06:00:00,121.846088,0,16.728333333333335,74.69166666666666,0.0,0.0,1015.0,23.09108333333333,0.0,0.0
2018-06-24 07:00:00,120.887494,0,17.195,73.53333333333333,0.0,0.0,1015.5833333333334,156.61666666666667,0.0,0.0
2018-06-24 08:00:00,125.0824939,0,18.961666666666666,67.44,0.0,0.0,1016.0,345.06666666666666,0.0,0.0
2018-06-24 09:00:00,125.6505341,0,20.56416666666667,62.281666666666666,0.0,0.0,1016.0,532.9499999999999,0.0,0.0
2018-06-24 10:00:00,123.1493991,0,20.3675,63.08416666666667,0.0,0.0,1016.0,707.0416666666666,0.0,0.0
2018-06-24 11:00:00,121.6842991,0,20.729166666666668,60.791666666666664,0.0,0.0,1016.0,840.6666666666666,0.0,0.0
2018-06-24 12:00:00,126.5136873,0,20.711666666666666,59.75,0.0,0.0,1016.0,923.4166666666666,0.0,0.0
2018-06-24 13:00:00,123.7203695,0,21.464166666666667,56.23666666666667,0.0,0.0,1016.0,955.5,0.0,0.0
2018-06-24 14:00:00,124.6718473,0,22.613333333333333,50.47666666666667,0.0,0.0,1015.8333333333334,938.25,0.0,0.0
2018-06-24 15:00:00,126.5028037,0,23.329166666666666,47.52166666666667,0.0,0.0,1015.0,867.4166666666666,0.0,0.0
