Date + Time,Power [kW],Holiday,Temperature [°C],Relative Humidity [%],Windspeed [m/s],Wind Gusts [m/s],Air Pressure [mbar],Solar Radiation [W/m²],Rain [mm/h],Accumulated rain on day [mm]
2017-01-01 00:00:00,42.99643,1,8.5325,74.96666666666667,2.3445,3.27075,1029.0,1.3550833333333332,0.0,0.0
2017-01-01 01:00:00,42.7519285,1,7.93,76.30833333333334,2.6924166666666665,3.4803333333333337,1028.1666666666667,1.4773333333333334,0.0,0.0
2017-01-01 02:00:00,42.861834,1,7.263416666666667,80.27499999999999,3.30025,4.067166666666666,1028.0,1.4150833333333335,0.0,0.0
2017-01-01 03:00:00,42.317769,1,6.831333333333333,81.33333333333333,3.534333333333333,4.423583333333333,1028.0,1.5419999999999998,0.0,0.0
2017-01-01 04:00:00,42.653385,1,6.50025,81.24166666666666,4.006,5.262333333333333,1028.0,0.891,0.0,0.0
2017-01-01 05:00:00,42.4377255,1,6.0064166666666665,81.00833333333334,4.552833333333333,6.0793333333333335,1028.0,1.3758333333333332,0.0,0.0
2017-01-01 06:00:00,42.307281,1,5.645833333333333,80.44166666666666,4.004416666666667,5.346416666666666,1027.0,0.988,0.0,0.0
2017-01-01 07:00:00,46.7447975,1,5.47775,80.19166666666666,3.17625,4.654166666666667,1027.0,1.4661666666666668,0.0,0.0
2017-01-01 08:00:00,46.521709,1,5.4102500000000004,80.35833333333333,3.4609166666666664,4.402333333333334,1027.0,29.54975,0.0,0.0
2017-01-01 09:00:00,46.554047,1,5.480583333333333,80.09166666666667,4.51075,5.680666666666667,1027.0,76.49416666666667,0.0,0.0
2017-01-01 10:00:00,46.689517,1,6.0168333333333335,78.79166666666667,3.9555000000000002,5.324916666666667,1027.0,192.8083333333333,0.0,0.0
2017-01-01 11:00:00,46.7360575,1,6.882416666666667,76.29166666666667,2.4581666666666666,3.3125,1026.1666666666667,237.49166666666667,0.0,0.0
2017-01-01 12:00:00,46.97313,1,7.56,75.31666666666666,2.150583333333333,2.8511666666666664,1025.1666666666667,267.5,0.0,0.0
2017-01-01 13:00:00,47.654413,1,8.73,72.74916666666667,1.5585000000000002,2.222166666666667,1023.6666666666666,203.54999999999998,0.0,0.0
2017-01-01 14:00:00,47.892578,1,9.809166666666666,70.03083333333333,1.0795833333333333,1.719083333333333,1023.0,146.23333333333332,0.0,0.0
2017-01-01 15:00:00,47.786387,1,9.735833333333334,71.41083333333333,1.9410833333333333,2.411,1022.25,124.28333333333335,0.0,0.0
2017-01-01 16:00:00,48.0199635,1,9.525833333333333,73.75833333333334,1.3505,1.761,1022.0,56.92416666666667,0.0,0.0
2017-01-01 17:00:00,48.2716755,1,8.9725,76.35833333333333,2.4476666666666667,2.998083333333333,1022.0,5.232166666666667,0.0,0.0
2017-01-01 18:00:00,48.695784,1,8.865,76.30833333333334,2.7325,3.3335000000000004,1021.5833333333334,1.5073333333333334,0.0,0.0
2017-01-01 19:00:00,49.652377,1,8.984166666666667,75.88333333333334,2.2152499999999997,2.8722499999999997,1021.0,1.4498333333333333,0.0,0.0
2017-01-01 20:00:00,48.608821,1,9.186666666666667,76.85833333333333,1.7769166666666667,2.2223333333333333,1020.0,1.3549999999999998,0.0,0.0
2017-01-01 21:00:00,44.7079405,1,9.174166666666666,78.60000000000001,0.4088333333333333,0.6499166666666666,1019.3333333333334,1.3435833333333334,0.0,0.0
2017-01-01 22:00:00,44.293446,1,10.0075,77.71666666666667,1.6318333333333335,2.3691666666666666,1018.9166666666666,1.2211666666666667,0.0,0.0
2017-01-01 23:00:00,43.37662,1,9.882307692307693,80.23846153846154,1.9721538461538464,3.193076923076923,1018.0,1.5002307692307693,0.0,0.0
2017-01-02 00:00:00,46.228482,0,9.471666666666666,83.45833333333333,2.7464999999999997,3.5850833333333334,1017.0833333333334,1.1796666666666666,0.0,0.0
2017-01-02 01:00:00,45.970652,0,10.209166666666667,84.08333333333333,3.8714166666666667,4.926833333333334,1015.9166666666666,1.8166666666666667,0.0,0.0
2017-01-02 02:00:00,45.669996,0,9.975833333333332,85.5,5.83875,6.771666666666667,1015.0,1.1193333333333333,0.0,0.0
2017-01-02 03:00:00,46.14283,0,9.791666666666666,87.19166666666666,5.2955,6.499333333333333,1014.5,1.5486666666666666,0.0,0.0
2017-01-02 04:00:00,45.630229,0,9.895,86.625,5.0281666666666665,7.2547500000000005,1014.0,1.507,0.0,0.0
2017-01-02 05:00:00,49.9991365,0,10.0425,84.8,5.5921666666666665,7.777833333333334,1013.3333333333334,1.5416666666666667,0.0,0.0
2017-01-02 06:00:00,54.420047,0,10.42,81.575,7.30725,9.330666666666668,1013.0,1.7425833333333334,0.0,0.0
2017-01-02 07:00:00,92.894401,0,10.256666666666666,82.43333333333334,8.137666666666666,10.125833333333334,1013.0,1.7679166666666666,0.0,0.0
2017-01-02 08:00:00,119.0547505,0,10.105833333333333,80.65833333333333,9.291333333333334,11.258333333333333,1013.0,18.456583333333334,0.0,0.0
2017-01-02 09:00:00,131.6311735,0,10.384166666666667,79.49166666666666,7.584666666666667,9.685916666666667,1013.3333333333334,42.23916666666667,0.0,0.0
2017-01-02 10:00:00,223.6284135,0,10.936666666666667,77.7,8.448,10.6275,1014.0,51.625,0.0,0.0
2017-01-02 11:00:00,194.89326,0,11.874166666666667,74.7,7.610499999999999,9.770000000000001,1013.5833333333334,40.54833333333333,0.0,0.0
2017-01-02 12:00:00,195.674179,0,12.63,73.76666666666667,6.322833333333333,7.84025,1012.9166666666666,50.6325,0.0,0.0
2017-01-02 13:00:00,202.1223325,0,13.6175,70.11833333333333,6.225583333333333,8.322000000000001,1012.75,22.359166666666667,0.17500000000000002,0.17500000000000002
2017-01-02 14:00:00,204.9912375,0,13.714166666666666,71.26083333333334,6.228666666666666,8.34425,1012.1666666666666,16.667083333333334,0.5916666666666667,0.7666666666666666
2017-01-02 15:00:00,197.398144,0,13.200833333333334,77.0,7.070166666666666,9.392750000000001,1012.6666666666666,33.44916666666666,1.4166666666666667,2.158333333333333
2017-01-02 16:00:00,195.4812435,0,13.099166666666667,76.81666666666666,7.095416666666668,9.685833333333333,1012.1666666666666,6.418833333333333,1.2249999999999999,3.35
2017-01-02 17:00:00,160.098446,0,13.498333333333333,76.89999999999999,8.548333333333334,11.824166666666668,1012.5,3.5980000000000003,0.8333333333333334,4.158333333333333
2017-01-02 18:00:00,140.0635255,0,13.875,75.28333333333333,8.066666666666666,10.944166666666668,1013.1666666666666,2.6148333333333333,0.14166666666666666,4.3
2017-01-02 19:00:00,104.0507925,0,13.494166666666667,79.64166666666667,7.6401666666666666,10.295,1014.5,3.3829999999999996,0.4666666666666666,4.766666666666667
2017-01-02 20:00:00,83.8098265,0,13.403333333333334,81.55833333333334,6.586749999999999,8.848333333333334,1015.0,1.7562499999999999,0.8250000000000001,5.583333333333333
2017-01-02 21:00:00,59.881673,0,13.689166666666667,81.84166666666667,6.537166666666667,9.20425,1015.8333333333334,1.75825,1.05,6.599999999999999
2017-01-02 22:00:00,48.5871895,0,13.789166666666667,83.25833333333334,5.269166666666666,7.4439166666666665,1016.0,1.6084166666666668,0.06666666666666667,6.666666666666667
2017-01-02 23:00:00,47.207362,0,14.146153846153847,84.03846153846153,6.190307692307692,8.88223076923077,1016.4615384615385,1.3036923076923077,0.46153846153846156,7.123076923076923
2017-01-03 00:00:00,45.0562295,0,14.39,82.93333333333334,6.297250000000001,8.575416666666667,1017.0,2.284666666666667,0.125,0.041666666666666664
2017-01-03 01:00:00,44.23751,0,14.2275,84.13333333333334,4.8254166666666665,6.707583333333333,1017.0,1.9545000000000001,0.05833333333333334,0.10000000000000002
2017-01-03 02:00:00,43.355207,0,13.520000000000001,85.76666666666667,4.470916666666667,5.828,1017.0833333333334,1.8274166666666665,0.26666666666666666,0.3666666666666667
2017-01-03 03:00:00,43.950838,0,13.185,89.35833333333333,4.357333333333334,5.681416666666667,1018.0,1.8690833333333332,0.1416666666666667,0.5083333333333333
2017-01-03 04:00:00,43.4694825,0,14.351666666666667,86.69999999999999,5.1593333333333335,6.856083333333333,1018.0,1.1053333333333333,0.3416666666666666,0.85
2017-01-03 05:00:00,43.601238,0,14.8125,84.84166666666667,5.263583333333333,6.857,1018.0,1.3060833333333333,0.25833333333333336,1.1
